Benchmark,Model,Task_Name,Task_Version,Evaluation_Date,Numerical_Result,Upper_Confidence_Limit,Lower_Confidence_Limit,Boolean_Result
murugesann/executivefunction-infogain-wordle-bench,gemma-4-26b-a4b-it,evaluate_wordle_single_turn,1,16-04-2026 03:40,0.6741231349701228,,,
murugesann/executivefunction-infogain-wordle-bench,gemma-4-26b-a4b-it,evaluate_wordle_single_turn_v2,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,gemma-4-26b-a4b-it,evaluate_wordle_multi_turn,2,,,,,
murugesann/executivefunction-infogain-wordle-bench,gemma-4-26b-a4b-it,evaluate_cognitive_flexibility,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,claude-sonnet-4-5-20250929,,1,16-04-2026 03:40,62.00803129860514,,,
murugesann/executivefunction-infogain-wordle-bench,claude-sonnet-4-5-20250929,evaluate_wordle_single_turn,1,16-04-2026 03:40,0.6200803129860514,,,
murugesann/executivefunction-infogain-wordle-bench,claude-sonnet-4-5-20250929,evaluate_wordle_single_turn_v2,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,claude-sonnet-4-5-20250929,evaluate_wordle_multi_turn,2,,,,,
murugesann/executivefunction-infogain-wordle-bench,claude-sonnet-4-5-20250929,evaluate_cognitive_flexibility,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,claude-haiku-4-5-20251001,,1,16-04-2026 03:41,55.17663043720792,,,
murugesann/executivefunction-infogain-wordle-bench,claude-haiku-4-5-20251001,evaluate_wordle_single_turn,1,16-04-2026 03:41,0.5517663043720792,,,
murugesann/executivefunction-infogain-wordle-bench,claude-haiku-4-5-20251001,evaluate_wordle_single_turn_v2,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,claude-haiku-4-5-20251001,evaluate_wordle_multi_turn,2,,,,,
murugesann/executivefunction-infogain-wordle-bench,claude-haiku-4-5-20251001,evaluate_cognitive_flexibility,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,gemini-2.5-pro,,1,16-04-2026 03:41,54.97443446493839,,,
murugesann/executivefunction-infogain-wordle-bench,gemini-2.5-pro,evaluate_wordle_single_turn,1,16-04-2026 03:41,0.5497443446493839,,,
murugesann/executivefunction-infogain-wordle-bench,gemini-2.5-pro,evaluate_wordle_single_turn_v2,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,gemini-2.5-pro,evaluate_wordle_multi_turn,2,,,,,
murugesann/executivefunction-infogain-wordle-bench,gemini-2.5-pro,evaluate_cognitive_flexibility,1,,,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-next-80b-a3b-instruct,,1,21-04-2026 04:06,50.67656363513024,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-next-80b-a3b-instruct,evaluate_wordle_single_turn,1,16-04-2026 03:40,0.48615120024641023,,,
murugesann/executivefunction-infogain-wordle-bench,qwen3-next-80b-a3b-instruct,evaluate_wordle_single_turn_v2,1,16-04-2026 16:57,0.5176104437224545,,,
